C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Ax,Ay,Az,Gr,Gp,Fx_norm,Fy_norm,Fz_norm
0.63875,0.6325,0.68125,0.6125,0.71625,0.54625,0.85625,0.835,0.75,0.7075,0.73375,0.67125,0.49349058048705774,0.5012635931995711,0.5779471077755655,0.500134652928638,0.4983505016570902,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.63875,0.6325,0.68125,0.6125,0.71625,0.54625,0.85625,0.835,0.75,0.7075,0.73375,0.67125,0.4935097258385664,0.5013114565783428,0.5779885893705008,0.5000504948482393,0.4984094123051428,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.63875,0.6325,0.68125,0.6125,0.71625,0.54625,0.85625,0.835,0.75,0.7075,0.73375,0.67125,0.4933603920967989,0.50119466993414,0.5779062643590136,0.5000201979392958,0.49838416489583104,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.63875,0.6325,0.68125,0.6125,0.71625,0.54625,0.85625,0.835,0.75,0.7075,0.73375,0.67125,0.4933603920967989,0.5012635931995711,0.5779598713432379,0.49985861442493007,0.4984245607546786,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.639,0.6325,0.68125,0.6125,0.71625,0.5465,0.856,0.83525,0.7497499999999999,0.7075,0.7334999999999999,0.67125,0.49334507581559195,0.5012482769183643,0.5779062643590136,0.4998182185463386,0.49846495663327006,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.63925,0.6325,0.68125,0.6125,0.71625,0.54675,0.85575,0.8355,0.7495,0.7075,0.7332500000000001,0.67125,0.4932991269719712,0.5011716955123297,0.5778373410935824,0.4998182185463386,0.49850535251186145,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.6395000000000001,0.6325,0.68125,0.6125,0.71625,0.547,0.8554999999999999,0.83575,0.74925,0.7075,0.733,0.67125,0.49326849440955733,0.501095114106295,0.5777607596875478,0.4998384164856343,0.49852555045115715,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.63975,0.6325,0.68125,0.6125,0.71625,0.54725,0.8552500000000001,0.836,0.7490000000000001,0.7075,0.73275,0.67125,0.49339102465921275,0.5011793536529331,0.5778526573747894,0.4997980206070429,0.49852555045115715,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.64,0.6325,0.68125,0.6125,0.71625,0.5475,0.855,0.83625,0.74875,0.7075,0.7325,0.67125,0.4933374176749885,0.5011410629499158,0.5778373410935824,0.49989901030352146,0.4984447586742305,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.64,0.6325,0.68125,0.6125,0.71625,0.5475,0.855,0.83625,0.74875,0.7075,0.7325,0.67125,0.4932991269719712,0.5010721396844846,0.577913922499617,0.49985861442493007,0.49848515455282194,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.64,0.6325,0.68125,0.6125,0.71625,0.5475,0.855,0.83625,0.74875,0.7075,0.7325,0.67125,0.49334507581559195,0.5010415071220707,0.5779445550620309,0.4998182185463386,0.4984447586742305,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.64,0.6325,0.68125,0.6125,0.71625,0.5475,0.855,0.83625,0.74875,0.7072499999999999,0.7325,0.67125,0.49331444325317814,0.5010491652626742,0.5780134783274621,0.4998182185463386,0.4984043627956391,0.4637336289251606,0.28729493460150635,0.3995041323720606
0.64,0.6325,0.68125,0.6125,0.71625,0.5475,0.855,0.83625,0.74875,0.7070000000000001,0.7325,0.67125,0.49339102465921275,0.5010185327002604,0.5779905039056517,0.4997980206070429,0.4983841648365996,0.4637336289251606,0.28729493460150635,0.3995041323720606
