C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Ax,Ay,Az,Gr,Gp,Fx_norm,Fy_norm,Fz_norm
0.6225,0.59625,0.6525,0.55,0.6925,0.485,0.8575,0.75625,0.79875,0.72875,0.73125,0.675,0.49199060230670655,0.49913379847168826,0.5720133845934786,0.499810498395239,0.4986024256417325,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.6525,0.55,0.6925,0.485,0.8575,0.75625,0.79875,0.72875,0.73125,0.675,0.4920528976220988,0.4991723622383597,0.5720845792396412,0.49978681069464387,0.49863203527326516,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65275,0.54975,0.6925,0.48524999999999996,0.8575,0.7559999999999999,0.79875,0.7290000000000001,0.73125,0.67525,0.49188381033746265,0.4992239783568276,0.572134415491955,0.4997583854539297,0.4985929505707565,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.653,0.5495,0.6925,0.4855,0.8575,0.75575,0.79875,0.72925,0.73125,0.6755,0.4918126156913,0.49936636764915276,0.5721486544211876,0.4998862990371434,0.49860716320500664,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65325,0.54925,0.6925,0.48575,0.8575,0.7555,0.79875,0.7295,0.73125,0.6757500000000001,0.49182685462053255,0.49935924818453653,0.5722412074611989,0.4998862990371434,0.498664013700328,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.6535,0.5489999999999999,0.6925,0.486,0.8575,0.7552500000000001,0.79875,0.7297499999999999,0.73125,0.6759999999999999,0.4918482130143813,0.49935212871992024,0.5722340879965826,0.4999289368982146,0.49869243894104215,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.6925,0.48625,0.8575,0.755,0.79875,0.73,0.73125,0.67625,0.4917058237220561,0.49935212871992024,0.5721913712088851,0.4999431495185717,0.49869243894104215,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.6925,0.48625,0.8575,0.755,0.79875,0.73,0.73125,0.67625,0.49182685462053255,0.4992809340737577,0.5721557738858037,0.5000284252407141,0.4987777146631846,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.6925,0.48625,0.8575,0.755,0.79875,0.73,0.73125,0.67625,0.4918553324789976,0.49918126156913,0.5721700128150363,0.5000142126203571,0.4988345651446129,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.6922499999999999,0.486,0.8575,0.755,0.79875,0.7297499999999999,0.7315,0.6757500000000001,0.4917414210451374,0.49920261996297877,0.5721984906735014,0.5000568504814283,0.4988061399177918,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.6920000000000001,0.48575,0.8575,0.755,0.79875,0.7295,0.73175,0.67525,0.491784137832835,0.4991314253168162,0.5722483269258152,0.5000710631017854,0.4988061399177918,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69175,0.4855,0.8575,0.755,0.79875,0.72925,0.732,0.67475,0.4919051687313114,0.4991599031752812,0.5722696853196639,0.5001421262035708,0.4988914156399343,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.6915,0.48524999999999996,0.8575,0.755,0.79875,0.7290000000000001,0.73225,0.67425,0.491976363377474,0.49910294745835115,0.5722768047842802,0.500184764064642,0.4988629903992201,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.755,0.79875,0.72875,0.7325,0.67375,0.49202619962978783,0.49908870852911863,0.5722412074611989,0.500184764064642,0.4988629903992201,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.755,0.79875,0.72875,0.7325,0.67375,0.49206179695286917,0.4990744695998861,0.5721486544211876,0.5001563388239278,0.4989056282463983,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.755,0.79875,0.72875,0.7325,0.67375,0.49198348284209026,0.49908870852911863,0.5721557738858037,0.5001137009628566,0.4988914156399343,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.7547499999999999,0.799,0.7290000000000001,0.73275,0.67375,0.49193364658977645,0.499017513882956,0.5720845792396412,0.5001137009628566,0.49879192728354166,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.7545000000000001,0.79925,0.72925,0.733,0.67375,0.4918339740851488,0.49908870852911863,0.571999145664246,0.5000994883424995,0.4988345651446129,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.75425,0.7995,0.7295,0.7332500000000001,0.67375,0.4918410935497651,0.4991171863875837,0.5720133845934786,0.5001421262035708,0.49887720299179106,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.754,0.79975,0.7297499999999999,0.7334999999999999,0.67375,0.4918482130143813,0.4991741421045137,0.5720774597750249,0.5002558271664274,0.4988487777510769,0.2495009417816847,0.4169372330189826,0.2325515978481236
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.75375,0.8,0.73,0.73375,0.67375,0.49191940766054393,0.49919550049836253,0.5721201765627225,0.5002700397867844,0.49889141559825506,0.25033239896495557,0.41732618723769,0.2320890013227259
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.75375,0.8,0.73,0.73375,0.67375,0.4919407660543927,0.4992168588922113,0.5722412074611989,0.5002842524071415,0.4989624787139335,0.2503271312554461,0.4163549278035098,0.23246143307834985
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.75375,0.8,0.73,0.73375,0.67375,0.4919977217713228,0.4992951730029902,0.5723337605012103,0.5003126776478557,0.4989909039546477,0.2503271312554461,0.4163549278035098,0.23246143307834985
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8575,0.75375,0.8,0.73,0.73375,0.67375,0.49202619962978783,0.4992809340737577,0.5722696853196639,0.5003695281292839,0.4989909039546477,0.2522654466710694,0.4169380537655636,0.23338235436931637
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.85725,0.75375,0.80025,0.7297499999999999,0.7332500000000001,0.67375,0.49202619962978783,0.4992168588922113,0.5722127296027338,0.5003268902682128,0.499061967056433,0.25447740267477675,0.41693907969878985,0.23218084532396774
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.857,0.75375,0.8005,0.7295,0.73275,0.67375,0.49192652712516016,0.4992382172860601,0.5722198490673501,0.5003126776478557,0.499061967056433,0.25447740267477675,0.41693907969878985,0.23218084532396774
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.85675,0.75375,0.8007500000000001,0.72925,0.73225,0.67375,0.4918909298020789,0.4992880535383739,0.5721913712088851,0.5003126776478557,0.49907617967679013,0.253917829036963,0.4167447051827588,0.23403003505322587
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.8565,0.75375,0.8009999999999999,0.7290000000000001,0.73175,0.67375,0.4918339740851488,0.49918838103374624,0.5721771322796526,0.5004121659903552,0.49911881753786136,0.25585439082833045,0.41655033066672775,0.23347639832104553
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.85625,0.75375,0.80125,0.72875,0.73125,0.67375,0.4917414210451374,0.49919550049836253,0.5722625658550478,0.5004832290921406,0.49911881753786136,0.25585439082833045,0.41655033066672775,0.23347639832104553
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.85625,0.75375,0.80125,0.72875,0.73125,0.67375,0.4918410935497651,0.49924533675067634,0.5723408799658266,0.5006253552957113,0.49907617967679013,0.25613856683543346,0.41577241740139176,0.2333812401238088
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.85625,0.75375,0.80125,0.72875,0.73125,0.67375,0.4918339740851488,0.49926669514452515,0.5722696853196639,0.5008101193603532,0.49910460491750425,0.25613856683543346,0.41577241740139176,0.2333812401238088
0.6225,0.59625,0.65375,0.54875,0.69125,0.485,0.85625,0.75375,0.80125,0.72875,0.73125,0.67375,0.49182685462053255,0.4992168588922113,0.5722839242488965,0.5010943717813878,0.49911881753786136,0.2566858480116014,0.41732906226468414,0.23402929824163826
0.6225,0.596,0.65375,0.5489999999999999,0.691,0.48475,0.85625,0.75375,0.80175,0.72875,0.73175,0.6735,0.491947885519009,0.4992880535383739,0.5723195215719777,0.5012791358321368,0.4990903922971472,0.25889429334842595,0.4165515617865992,0.2340312372501562
0.6225,0.59575,0.65375,0.54925,0.69075,0.48450000000000004,0.85625,0.75375,0.8022499999999999,0.72875,0.73225,0.67325,0.49193364658977645,0.49940908443685034,0.5722696853196639,0.5014496872625286,0.49924673112107504,0.25889429334842595,0.4165515617865992,0.2340312372501562
0.6225,0.5954999999999999,0.65375,0.5495,0.6905,0.48424999999999996,0.85625,0.75375,0.8027500000000001,0.72875,0.73275,0.6729999999999999,0.4917983767620675,0.4994518012245479,0.5722412074611989,0.5015776008596353,0.4993177942228604,0.2605537004664559,0.41635698208392286,0.23412505695488042
0.6225,0.59525,0.65375,0.54975,0.69025,0.484,0.85625,0.75375,0.80325,0.72875,0.7332500000000001,0.6727500000000001,0.49200484123593907,0.49943044283069915,0.5722839242488965,0.501719727049313,0.4993604320839316,0.26276389942753636,0.4167465518625661,0.23504504747516156
0.6225,0.595,0.65375,0.55,0.69,0.48375,0.85625,0.75375,0.80375,0.72875,0.73375,0.6725,0.49206179695286917,0.4994589206891642,0.5722554463904315,0.5019471289750262,0.4995594087689307,0.26276389942753636,0.4167465518625661,0.23504504747516156
0.6225,0.595,0.65375,0.55,0.69,0.48375,0.85625,0.75375,0.80375,0.72875,0.73375,0.6725,0.49196924391285773,0.499345009255304,0.5722412074611989,0.5021176804193112,0.4997725980742868,0.263870754241518,0.4175254910611283,0.23560512504729128
0.6225,0.595,0.65375,0.55,0.69,0.48375,0.85625,0.75375,0.80375,0.72875,0.73375,0.6725,0.491976363377474,0.4992951730029902,0.5722768047842802,0.5022313813821677,0.4999005116575005,0.26524598535244487,0.4175267245949604,0.23670892588660422
0.6225,0.595,0.6535,0.55,0.69025,0.48375,0.8582500000000001,0.755,0.80475,0.7290000000000001,0.73375,0.6727500000000001,0.4920546774882529,0.49924533675067634,0.5722696853196639,0.5023735075579524,0.5001279135832136,0.2666282377971373,0.4175267245949604,0.23633793863116787
0.6225,0.595,0.65325,0.55,0.6905,0.48375,0.8602500000000001,0.75625,0.8057500000000001,0.72925,0.73375,0.6729999999999999,0.4918482130143813,0.49926669514452515,0.5722696853196639,0.502458783307881,0.5003268902682128,0.27160294506597343,0.4169440090061971,0.23717312068156435
0.6225,0.595,0.653,0.55,0.69075,0.48375,0.86225,0.7575,0.80675,0.7295,0.73375,0.67325,0.49182685462053255,0.4992880535383739,0.5722340879965826,0.5023308697107742,0.5003695281292839,0.2727080428373282,0.41772253541750826,0.23717494902272923
0.6225,0.595,0.65275,0.55,0.691,0.48375,0.86425,0.75875,0.8077500000000001,0.7297499999999999,0.73375,0.6735,0.4918553324789976,0.49940908443685034,0.5721913712088851,0.5022313813821677,0.5003979533699981,0.2727080428373282,0.41772253541750826,0.23717494902272923
0.6225,0.595,0.6525,0.55,0.69125,0.48375,0.86625,0.76,0.80875,0.73,0.73375,0.67375,0.4918695714082301,0.49935924818453653,0.5720916987042575,0.5022171687757038,0.5004405912310693,0.2735377463963432,0.41694544531271394,0.2377317921958502
0.6225,0.595,0.6525,0.55,0.69125,0.48375,0.86625,0.76,0.80875,0.73,0.73375,0.67375,0.49174854050975364,0.49940908443685034,0.5721272960273387,0.5022882319191683,0.5004690164717834,0.2749164881741528,0.4163627321379111,0.23755075496770267
0.6225,0.595,0.6525,0.55,0.69125,0.48375,0.86625,0.76,0.80875,0.73,0.73375,0.67375,0.4917912572974512,0.4994162039014666,0.5721557738858037,0.5024872085763812,0.5005827174346401,0.2749164881741528,0.4163627321379111,0.23755075496770267
0.6225,0.595,0.6525,0.55,0.69125,0.48375,0.86625,0.76,0.80875,0.73,0.73375,0.67375,0.4917271821159049,0.4993948455076178,0.5721771322796526,0.5028283114927372,0.5007248436382108,0.27795463706999235,0.4163625269512659,0.23792664303950128
0.6225,0.59475,0.65275,0.55,0.691,0.484,0.867,0.76325,0.81025,0.73,0.73375,0.6755,0.4915776733589634,0.4994873985476292,0.5721984906735014,0.5031125638720926,0.500938032943567,0.2796140407696514,0.41577940098921207,0.23857520498501716
0.6225,0.5945,0.653,0.55,0.69075,0.48424999999999996,0.86775,0.7665000000000001,0.81175,0.73,0.73375,0.6772499999999999,0.4915135981774171,0.49952299587071053,0.5722127296027338,0.5033683910107337,0.5010943717674948,0.2790632489266008,0.4157802217357931,0.2383915886250831
0.6225,0.59425,0.65325,0.55,0.6905,0.48450000000000004,0.8684999999999999,0.7697499999999999,0.81325,0.73,0.73375,0.679,0.49158479282357964,0.4995799515876406,0.57216289335042,0.5034820919735904,0.501321773679315,0.288740776500445,0.4151962750271583,0.2374023337383473
0.6225,0.594,0.6535,0.55,0.69025,0.48475,0.86925,0.773,0.81475,0.73,0.73375,0.6807500000000001,0.491620390146661,0.4996155489107219,0.5720988181688738,0.5035105172420906,0.501534962984671,0.29701673783418553,0.4134473075142874,0.238446143552934
0.6225,0.59375,0.65375,0.55,0.69,0.485,0.87,0.77625,0.81625,0.73,0.73375,0.6825,0.4916346290758935,0.4997223408799658,0.5720703403104086,0.5032404774414131,0.5016913018085989,0.30502959058049034,0.41189189377086655,0.23864063676629674
0.6225,0.59375,0.65375,0.55,0.69,0.485,0.87,0.77625,0.81625,0.73,0.73375,0.6825,0.4917414210451374,0.49969386302150076,0.5720205040580948,0.5030272881777362,0.5018618532528838,0.31554033238023227,0.40877839885763667,0.23389147836224833
0.62225,0.59375,0.654,0.55,0.69075,0.486,0.8715,0.779,0.816,0.732,0.7347499999999999,0.68675,0.49169870425743983,0.4998504912430585,0.5721130570981062,0.5027430357983809,0.5020466173036326,0.31554033238023227,0.40877839885763667,0.23389147836224833
0.622,0.59375,0.65425,0.55,0.6915,0.48700000000000004,0.873,0.78175,0.81575,0.7340000000000001,0.73575,0.691,0.49164174854050974,0.4999644026769187,0.5721913712088851,0.5025866969605599,0.5024019327986665,0.31746811237683664,0.408583201181064,0.2332532678914638
0.62175,0.59375,0.6545000000000001,0.55,0.6922499999999999,0.488,0.8745,0.7845,0.8155,0.736,0.73675,0.69525,0.4915207176420333,0.500028477858465,0.5722269685319664,0.5020181921323839,0.502842524043629,0.3177593131360759,0.4035218477187759,0.22711207377962236
